Grism calibration created 2022/03/02 using Iowa Robotic Telescope, SBIG Aluma AC4040, Filter: 6
0.56, 1.844e-05, 0.251, 363.80
1348, 2948, 1623, 1673
575.22 275180.3847
575.50 275343.6950
575.78 275507.2412
576.06 275671.0258
576.34 275835.0552
576.62 275999.3347
576.90 276163.8678
577.18 276328.6592
577.46 276493.7134
577.74 276659.0346
578.02 276824.6254
578.30 276990.4905
578.59 277156.6332
578.87 277323.0569
579.15 277489.7633
579.43 277656.7573
579.71 277824.0406
579.99 277991.6152
580.27 278159.4833
580.55 278327.6476
580.83 278496.1099
581.11 278664.8711
581.39 278833.9334
581.68 279003.2977
581.96 279172.9652
582.24 279342.9364
582.52 279513.2119
582.80 279683.7921
583.08 279854.6781
583.36 280025.8681
583.64 280197.3624
583.93 280369.1620
584.21 280541.2642
584.49 280713.6690
584.77 280886.3757
585.05 281059.3825
585.33 281232.6877
585.61 281406.2888
585.90 281580.1857
586.18 281754.3750
586.46 281928.8545
586.74 282103.6205
587.02 282278.6716
587.31 282454.0041
587.59 282629.6152
587.87 282805.5011
588.15 282981.6574
588.43 283158.0808
588.72 283334.7666
589.00 283511.7109
589.28 283688.9085
589.56 283866.3556
589.84 284044.0451
590.13 284221.9732
590.41 284400.1345
590.69 284578.5225
590.97 284757.1314
591.26 284935.9550
591.54 285114.9865
591.82 285294.2197
592.10 285473.6479
592.38 285653.2635
592.67 285833.0597
592.95 286013.0275
593.23 286193.1615
593.52 286373.4519
593.80 286553.8910
594.08 286734.4702
594.36 286915.1808
594.65 287096.0139
594.93 287276.9612
595.21 287458.0117
595.49 287639.1571
595.78 287820.3883
596.06 288001.6932
596.34 288183.0632
596.63 288364.4876
596.91 288545.9556
597.19 288727.4565
597.48 288908.9788
597.76 289090.5119
598.04 289272.0436
598.33 289453.5632
598.61 289635.0572
598.89 289816.5159
599.18 289997.9244
599.46 290179.2709
599.74 290360.5436
600.03 290541.7285
600.31 290722.8134
600.59 290903.7856
600.88 291084.6294
601.16 291265.3318
601.44 291445.8794
601.73 291626.2585
602.01 291806.4534
602.30 291986.4514
602.58 292166.2357
602.86 292345.7931
603.15 292525.1064
603.43 292704.1633
603.72 292882.9462
604.00 293061.4398
604.28 293239.6287
604.57 293417.4967
604.85 293595.0276
605.14 293772.2051
605.42 293949.0127
605.70 294125.4336
605.99 294301.4509
606.27 294477.0467
606.56 294652.2053
606.84 294826.9094
607.13 295001.1402
607.41 295174.8801
607.70 295348.1121
607.98 295520.8184
608.26 295692.9795
608.55 295864.5777
608.83 296035.5952
609.12 296206.0134
609.40 296375.8119
609.69 296544.9739
609.97 296713.4790
610.26 296881.3089
610.54 297048.4438
610.83 297214.8641
611.11 297380.5504
611.40 297545.4836
611.68 297709.6435
611.97 297873.0099
612.25 298035.5630
612.54 298197.2838
612.82 298358.1496
613.11 298518.1421
613.39 298677.2401
613.68 298835.4233
613.96 298992.6713
614.25 299148.9623
614.53 299304.2762
614.82 299458.5913
615.10 299611.8886
615.39 299764.1452
615.68 299915.3395
615.96 300065.4520
616.25 300214.4603
616.53 300362.3437
616.82 300509.0792
617.10 300654.6471
617.39 300799.0251
617.68 300942.1909
617.96 301084.1238
618.25 301224.8020
618.53 301364.2029
618.82 301502.3052
619.11 301639.0876
619.39 301774.5266
619.68 301908.6017
619.96 302041.2914
620.25 302172.5725
620.54 302302.4232
620.82 302430.8207
621.11 302557.7453
621.39 302683.1738
621.68 302807.0834
621.97 302929.4525
622.25 303050.2597
622.54 303169.4829
622.83 303287.0983
623.11 303403.0864
623.40 303517.4248
623.69 303630.0899
623.97 303741.0616
624.26 303850.3171
624.55 303957.8337
624.83 304063.5913
625.12 304167.5671
625.41 304269.7406
625.69 304370.0892
625.98 304468.5909
626.27 304565.2246
626.55 304659.9684
626.84 304752.8014
627.13 304843.7030
627.41 304932.6506
627.70 305019.6236
627.99 305104.6002
628.28 305187.5607
628.56 305268.4842
628.85 305347.3481
629.14 305424.1336
629.42 305498.8192
629.71 305571.3843
630.00 305641.8092
630.29 305710.0731
630.57 305776.1555
630.86 305840.0376
631.15 305901.6985
631.44 305961.1191
631.72 306018.2793
632.01 306073.1601
632.30 306125.7413
632.59 306176.0061
632.88 306223.9330
633.16 306269.5046
633.45 306312.7017
633.74 306353.5062
634.03 306391.8987
634.31 306427.8628
634.60 306461.3803
634.89 306492.4333
635.18 306521.0034
635.47 306547.0731
635.75 306570.6269
636.04 306591.6473
636.33 306610.1174
636.62 306626.0195
636.91 306639.3392
637.20 306650.0592
637.48 306658.1652
637.77 306663.6400
638.06 306666.4692
638.35 306666.6374
638.64 306664.1300
638.93 306658.9324
639.21 306651.0289
639.50 306640.4070
639.79 306627.0528
640.08 306610.9520
640.37 306592.0914
640.66 306570.4581
640.95 306546.0397
641.24 306518.8238
641.52 306488.7975
641.81 306455.9494
642.10 306420.2681
642.39 306381.7413
642.68 306340.3595
642.97 306296.1115
643.26 306248.9863
643.55 306198.9731
643.84 306146.0643
644.13 306090.2502
644.42 306031.5196
644.70 305969.8650
644.99 305905.2784
645.28 305837.7503
645.57 305767.2742
645.86 305693.8429
646.15 305617.4489
646.44 305538.0841
646.73 305455.7438
647.02 305370.4210
647.31 305282.1098
647.60 305190.8054
647.89 305096.5028
648.18 304999.1980
648.47 304898.8849
648.76 304795.5607
649.05 304689.2220
649.34 304579.8661
649.63 304467.4883
649.92 304352.0888
650.21 304233.6643
650.50 304112.2113
650.79 303987.7316
651.08 303860.2226
651.37 303729.6842
651.66 303596.1164
651.95 303459.5195
652.24 303319.8934
652.53 303177.2406
652.82 303031.5617
653.11 302882.8578
653.40 302731.1324
653.69 302576.3880
653.98 302418.6269
654.27 302257.8538
654.56 302094.0715
654.85 301927.2851
655.14 301757.4974
655.43 301584.7166
655.72 301408.9449
656.01 301230.1909
656.30 301048.4581
656.60 300863.7553
656.89 300676.0900
657.18 300485.4684
657.47 300291.8985
657.76 300095.3885
658.05 299895.9477
658.34 299693.5848
658.63 299488.3095
658.92 299280.1321
659.21 299069.0621
659.51 298855.1106
659.80 298638.2890
660.09 298418.6081
660.38 298196.0805
660.67 297970.7173
660.96 297742.5329
661.25 297511.5395
661.54 297277.7495
661.84 297041.1789
662.13 296801.8404
662.42 296559.7483
662.71 296314.9192
663.00 296067.3657
663.29 295817.1069
663.59 295564.1558
663.88 295308.5317
664.17 295050.2498
664.46 294789.3250
664.75 294525.7777
665.04 294259.6261
665.34 293990.8879
665.63 293719.5789
665.92 293445.7223
666.21 293169.3317
666.50 292890.4316
666.80 292609.0403
667.09 292325.1768
667.38 292038.8628
667.67 291750.1164
667.96 291458.9622
668.26 291165.4192
668.55 290869.5093
668.84 290571.2543
669.13 290270.6767
669.43 289967.7972
669.72 289662.6402
670.01 289355.2282
670.30 289045.5825
670.60 288733.7283
670.89 288419.6878
671.18 288103.4856
671.47 287785.1448
671.77 287464.6888
672.06 287142.1427
672.35 286817.5303
672.64 286490.8772
672.94 286162.2057
673.23 285831.5429
673.52 285498.9117
673.82 285164.3388
674.11 284827.8485
674.40 284489.4663
674.70 284149.2159
674.99 283807.1251
675.28 283463.2174
675.57 283117.5168
675.87 282770.0520
676.16 282420.8463
676.45 282069.9253
676.75 281717.3145
677.04 281363.0382
677.33 281007.1238
677.63 280649.5942
677.92 280290.4763
678.21 279929.7944
678.51 279567.5724
678.80 279203.8352
679.10 278838.6077
679.39 278471.9152
679.68 278103.7814
679.98 277734.2294
680.27 277363.2831
680.56 276990.9659
680.86 276617.3016
681.15 276242.3139
681.45 275866.0243
681.74 275488.4548
682.03 275109.6284
682.33 274729.5649
682.62 274348.2885
682.92 273965.8178
683.21 273582.1723
683.50 273197.3748
683.80 272811.4416
684.09 272424.3951
684.39 272036.2487
684.68 271647.0256
684.98 271256.7395
685.27 270865.4088
685.56 270473.0494
685.86 270079.6745
686.15 269685.3020
686.45 269289.9424
686.74 268893.6124
687.04 268496.3216
687.33 268098.0828
687.63 267698.9076
687.92 267298.8043
688.22 266897.7833
688.51 266495.8530
688.81 266093.0185
689.10 265689.2873
689.39 265284.6654
689.69 264879.1563
689.98 264472.7626
690.28 264065.4864
690.57 263657.3311
690.87 263248.2910
691.17 262838.3695
691.46 262427.5615
691.76 262015.8629
692.05 261603.2698
692.35 261189.7741
692.64 260775.3660
692.94 260360.0400
693.23 259943.7823
693.53 259526.5803
693.82 259108.4182
694.12 258689.2844
694.41 258269.1599
694.71 257848.0224
695.00 257425.8553
695.30 257002.6334
695.60 256578.3332
695.89 256152.9291
696.19 255726.3917
696.48 255298.6909
696.78 254869.7954
697.08 254439.6704
697.37 254008.2791
697.67 253575.5853
697.96 253141.5452
698.26 252706.1191
698.56 252269.2596
698.85 251830.9201
699.15 251391.0503
699.44 250949.6004
699.74 250506.5108
700.04 250061.7283
700.33 249615.1898
700.63 249166.8368
700.92 248716.5992
701.22 248264.4126
701.52 247810.2037
701.81 247353.9010
702.11 246895.4243
702.41 246434.6965
702.70 245971.6348
703.00 245506.1511
703.30 245038.1574
703.59 244567.5610
703.89 244094.2678
704.19 243618.1762
704.48 243139.1851
704.78 242657.1888
705.08 242172.0749
705.37 241683.7318
705.67 241192.0430
705.97 240696.8867
706.26 240198.1395
706.56 239695.6702
706.86 239189.3473
707.16 238679.0350
707.45 238164.5927
707.75 237645.8731
708.05 237122.7281
708.34 236595.0037
708.64 236062.5392
708.94 235525.1778
709.24 234982.7469
709.53 234435.0766
709.83 233881.9890
